name	taxonomy_id	taxonomy_lvl	SRR8146968_num	SRR8146968_frac	SRR8146978_num	SRR8146978_frac	SRR8146982_num	SRR8146982_frac	SRR8146938_num	SRR8146938_frac	SRR8146935_num	SRR8146935_frac	SRR8146936_num	SRR8146936_frac
Olivibacter sp. SDN3	2764720	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	158	0.00001
Aurantibacillus circumpalustris	3036359	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	21	0.00000
Chitinophaga sp. LS1	3051176	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	87	0.00000
Ferruginibacter lapsinanis	563172	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	32	0.00000
Phnomibacter sp. MR	3042318	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00000
Aureispira anguillae	2864201	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	35	0.00000
Saprospira grandis	1008	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	34	0.00000
Variovorax sp. KK3	1855728	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	57	0.00000
Variovorax sp. V116	3065953	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	88	0.00000
Variovorax sp. PAMC 28711	1795631	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	19	0.00000
Variovorax sp. YR566	3450237	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	31	0.00000
Variovorax sp. RKNM96	2681552	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	19	0.00000
Variovorax sp. RA8	662548	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	19	0.00000
Acidovorax sp. SDU_ACID1	3136632	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00000
Diaphorobacter sp. LI3	2952886	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	154	0.00001
Paracidovorax citrulli	80869	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	18	0.00000
Serpentinimonas maccroryi	1458426	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	23	0.00000
Burkholderia territorii	1503055	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Burkholderia pyrrocinia	60550	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Polynucleobacter sp. TSB-Sco08W16	1758374	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	38	0.00000
Polynucleobacter sp. AP-Nino-20-G2	2576917	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	30	0.00000
Trinickia caryophylli	28094	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	60	0.00000
Trinickia violacea	2571746	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	37	0.00000
Caballeronia zhejiangensis	871203	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Janthinobacterium sp. J1-1	3065910	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	42	0.00000
Janthinobacterium sp. B9-8	1236179	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Undibacterium cyanobacteriorum	3073561	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	21	0.00000
Achromobacter piechaudii	72556	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	19	0.00000
Advenella alkanexedens	1481665	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	57	0.00000
Pusillimonas sp. T7-7	1007105	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	48	0.00000
Paenalcaligenes faecalis	2980099	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	22	0.00000
Roseateles sp. SL47	2995138	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	26	0.00000
Neisseria sp. Marseille-Q5346	2972775	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	72	0.00000
Neisseria gonorrhoeae	485	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	97	0.00000
Neisseria dentiae	194197	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	19	0.00000
Neisseria flavescens	484	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	24	0.00000
Chromobacterium piscinae	686831	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	41	0.00000
Sterolibacterium denitrificans	157592	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	83	0.00000
Candidatus Nitrotoga sp. AM1P	2559597	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	20	0.00000
Candidatus Methylopumilus planktonicus	1581557	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	24	0.00000
Sulfuriferula plumbiphila	171865	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	58	0.00000
Nitrosomonas eutropha	916	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	21	0.00000
Candidatus Kinetoplastidibacterium kentomonadis	1576550	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Haemophilus haemolyticus	726	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	143	0.00001
Aggregatibacter sp. 2125159857	2820817	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	37	0.00000
Aggregatibacter segnis	739	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	49	0.00000
Enterobacter sp. BNK-14	3376151	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	135	0.00001
Candidatus Curculioniphilus buchneri	690594	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	25	0.00000
Enterobacteriaceae endosymbiont of Plateumaris rustica	2675796	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Pantoea sp. MBD-2R	3141540	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Paramixta manurensis	2740817	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Serratia fonticola	47917	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Yersinia pseudotuberculosis	633	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	21	0.00000
Xenorhabdus poinarii	40577	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	52	0.00000
Providencia sneebia	516075	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Photorhabdus thracensis	230089	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	32	0.00000
Proteus penneri	102862	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Pectobacterium polonicum	2485124	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	45	0.00000
Pseudomonas sp. 10S4	3048583	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	113	0.00001
Pseudomonas sp. A34-9	3034675	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	71	0.00000
Pseudomonas sp. NFX183	3399573	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	108	0.00001
Pseudomonas sp. R1-1	1602529	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	82	0.00000
Pseudomonas sp. NY8938	3081664	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1202	0.00006
Pseudomonas sp. RHF3.3-3	3396624	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	64	0.00000
Pseudomonas sp. URMO17WK12:I11	1283291	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	67	0.00000
Pseudomonas sp. C9-3	3078264	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	45	0.00000
Pseudomonas sp. Seg1	2678259	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	31	0.00000
Pseudomonas sp. FP453	2954094	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	27	0.00000
Pseudomonas sp. G.S.17	3137451	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	23	0.00000
Pseudomonas sp. BR20	3137452	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	24	0.00000
Pseudomonas sp. CIP-10	2892442	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	157	0.00001
Pseudomonas sp. MAC6	3401633	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Pseudomonas sp. ABC1	2748080	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Pseudomonas sp. SO81	2983246	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Pseudomonas plecoglossicida	70775	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	30	0.00000
Pseudomonas viridiflava	33069	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	35	0.00000
Pseudomonas phenolilytica	2746321	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	97	0.00000
Halopseudomonas maritima	2918528	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	52	0.00000
Halopseudomonas pelagia	553151	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Halomonas sp. YLGW01	2773308	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	221	0.00001
Halomonas sp. 7T	2893469	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	27	0.00000
Halomonas huangheensis	1178482	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	44	0.00000
Vreelandella venusta	44935	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	257	0.00001
Billgrantia antri	2846777	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	49	0.00000
Marinicellulosiphila megalodicopiae	2724896	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	285	0.00001
Marinomonas mediterranea	119864	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	18	0.00000
Neptunomonas japonica	417574	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	24	0.00000
Gynuella sunshinyii	1445505	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	89	0.00000
Alloalcanivorax venustensis	172371	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	37	0.00000
Alloalcanivorax dieselolei	285091	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	23	0.00000
Stenotrophomonas indicatrix	2045451	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	152	0.00001
Xanthomonas sp. CFBP 8443	2971235	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	21	0.00000
Luteimonas sp. MC1825	2761107	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	81	0.00000
Luteibacter sp. Lutesp34	3243030	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	215	0.00001
Dyella sp. 20L07	3384240	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	85	0.00000
Dokdonella koreensis	323415	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	22	0.00000
Tahibacter sp. UC22_41	3350178	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Vibrio owensii	696485	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	81	0.00000
Vibrio neonatus	278860	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	81	0.00000
Vibrio gigantis	296199	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	55	0.00000
Vibrio sp. SS-MA-C1-2	2908646	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Vibrio artabrorum	446374	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	18	0.00000
Vibrio tubiashii	29498	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Photobacterium sp. DA100	3027472	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	80	0.00000
Photobacterium leiognathi	553611	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Salinivibrio kushneri	1908198	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	143	0.00001
Grimontia hollisae	673	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	77	0.00000
Aliivibrio logei	688	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	20	0.00000
Paraphotobacterium marinum	1755811	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	22	0.00000
Aeromonas sp. 1805	2560028	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	288	0.00001
Shewanella sp. Scap07	2589987	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	23	0.00000
Shewanella sp. ENK2	2775245	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	38	0.00000
Shewanella sedimentimangrovi	2814293	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	56	0.00000
Shewanella violacea	60217	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Alishewanella sp. d11	3414030	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	20	0.00000
Pseudoalteromonas sp. PB2-1	2907242	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	45	0.00000
Pseudoalteromonas nigrifaciens	28109	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	76	0.00000
Pseudidiomarina sp. PP-1MA	3237706	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	30	0.00000
Microbulbifer sp. A4B17	359370	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	321	0.00002
Microbulbifer thermotolerans	252514	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	21	0.00000
Teredinibacter purpureus	2731756	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	46	0.00000
Agarilytica rhodophyticola	1737490	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	26	0.00000
Agaribacterium sp. ZY112	3233574	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Acinetobacter sp. Z1	2953738	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	154	0.00001
Acinetobacter cumulans	2136182	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	44	0.00000
Acinetobacter soli	487316	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00000
Acinetobacter venetianus	52133	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Psychrobacter sp. SC65A.3	2983299	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	39	0.00000
Lwoffella lincolnii	90241	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Thiorhodovibrio winogradskyi	77007	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	28	0.00000
Nitrosococcus watsonii	473531	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Rheinheimera sp. F8	1763998	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Candidatus Thiodiazotropha sp. LNASS1	3096260	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	25	0.00000
Thiomicrospira microaerophila	406020	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	56	0.00000
Thiosulfativibrio zosterae	2675053	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	28	0.00000
Thiothrix lacustris	525917	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Thiothrix subterranea	2735563	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Ignatzschineria larvae	112009	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	27	0.00000
Legionella antarctica	2708020	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	35	0.00000
Rhizobium hidalgonense	1538159	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	67	0.00000
Rhizobium rhododendri	2506430	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	80	0.00000
Agrobacterium larrymoorei	160699	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	48	0.00000
Ensifer sp. PDNC004	2811423	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	26	0.00000
Hoeflea sp. Naph1	3388653	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00000
Bradyrhizobium sp. 187	2782655	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	78	0.00000
Bradyrhizobium barranii	2992140	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	331	0.00002
Bradyrhizobium guangzhouense	1325095	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	23	0.00000
Mesorhizobium sp. ASY16-5R	3445772	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	77	0.00000
Aminobacter sp. NyZ550	2979870	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	270	0.00001
Phyllobacterium meliloti	555317	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Pseudolabrys taiwanensis	331696	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	30	0.00000
Ancylobacter novellus	921	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	70	0.00000
Xanthobacter sp. YC-JY1	2419844	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	64	0.00000
Methylobacterium terrae	2202827	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	47	0.00000
Microvirga sp. M2	3073270	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	23	0.00000
Hyphomicrobium sp. DMF-1	3019544	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	43	0.00000
Pseudochrobactrum asaccharolyticum	354351	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Bartonella harrusi	2961895	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Paracoccus aestuarii	453842	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	82	0.00000
Paracoccus contaminans	1945662	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	70	0.00000
Yoonia phaeophyticola	3137369	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	106	0.00000
Pseudoroseicyclus sp. CXY001	3242492	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	31	0.00000
Roseicitreum antarcticum	564137	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	20	0.00000
Sulfitobacter rhodophyticola	3238304	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	36	0.00000
Phaeobacter bryozoorum	1086632	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	77	0.00000
Roseovarius sp.	1486281	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	26	0.00000
Roseobacter algicola (ex Choi et al. 2025) (nom. illeg.)	3092138	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	20	0.00000
Roseobacter litoralis	42443	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Ponticoccus alexandrii	1943633	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	21	0.00000
Lentibacter algarum	576131	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Sphingomonas sp. NIC1	1961362	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	137	0.00001
Sphingomonas sp. Sphisp66	3243051	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	33	0.00000
Sphingomonas sp. HDW15A	2714942	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Sphingomonas panacisoli	1813879	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Novosphingobium sp. EMRT-2	2571749	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	63	0.00000
Novosphingobium sp. Gsoil 351	2675225	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	29	0.00000
Novosphingobium sp. KA1	164608	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	59	0.00000
Novosphingobium ginsenosidimutans	1176536	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	51	0.00000
Tsuneonella dongtanensis	692370	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	88	0.00000
Croceibacterium sp. TMG7-5b_MA50	3121290	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	36	0.00000
Croceibacterium atlanticum	1267766	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Croceicoccus sp. Ery5	1703340	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	56	0.00000
Caenibius tardaugens	169176	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	44	0.00000
Altererythrobacter sp. H2	3108391	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	26	0.00000
Sphingopyxis sp. EG6	1874061	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	39	0.00000
Sphingopyxis sp. PAMC25046	2565556	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	26	0.00000
Sphingobium sp. Cam5-1	2789327	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	21	0.00000
Sphingobium phenoxybenzoativorans	1592790	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	22	0.00000
Neokomagataea tanensis	661191	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	199	0.00001
Acetobacter ghanensis	431306	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Asaia lannensis	415421	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	94	0.00000
Entomobacter blattae	2762277	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	30	0.00000
Lichenicola sp.	2804529	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	21	0.00000
Roseomonas fluvialis	1750527	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	38	0.00000
Roseomonas sp. CCTCC AB2023176	3342640	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00000
Sediminicoccus sp. KRV36	3133721	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Azospirillum sp. TSA2s	709810	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	50	0.00000
Thalassospira marina	2048283	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Paramagnetospirillum magneticum	84159	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	53	0.00000
Brevundimonas sp. AJA228-03	2752515	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Brevundimonas fontaquae	2813778	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	86	0.00000
Ehrlichia ruminantium	779	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	62	0.00000
Ehrlichia sennetsu	951	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Orientia tsutsugamushi	784	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	40	0.00000
Candidatus Tisiphia endosymbiont of Beris chalybata	3066262	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	21	0.00000
Rickettsia endosymbiont of Polydrusus tereticollis	3066251	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	19	0.00000
Rickettsiales endosymbiont of Stachyamoeba lipophora	2486578	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	48	0.00000
Temperatibacter marinus	1456591	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	27	0.00000
Candidatus Pelagibacter bacterium nBUS_28	3374189	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	31	0.00000
Candidatus Pelagibacter bacterium nBUS_33	3374193	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	18	0.00000
Brachyspira hyodysenteriae	159	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	26	0.00000
Brachyspira hampsonii	1287055	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Candidatus Haliotispira prima	3034016	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	42	0.00000
Pseudodesulfovibrio indicus	1716143	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Geobacter sp. DSM 9736	1277350	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	25	0.00000
Stieleria magnilauensis	2527963	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00000
Schlesneria sp. DSM 10557	3044399	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	28	0.00000
Candidatus Pelagisphaera phototrophica	2684113	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Candidatus Campylobacter infans	2561898	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	570	0.00003
Campylobacter sp. RM5004	1660078	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Campylobacter curvus	200	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Campylobacter ureolyticus	827	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Campylobacter hominis	76517	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Helicobacter himalayensis	1591088	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	22	0.00000
